source_fft_file,label,status,n_bins,freq_min,freq_max,warnings,source_window_file
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_462_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_462.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_463_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_463.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_464_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_464.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_465_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_465.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_466_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_466.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_467_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_467.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_468_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_468.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_469_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_469.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_470_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_470.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_471_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_471.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_472_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_472.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_473_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_473.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_474_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_474.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_475_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_475.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_476_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_476.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_477_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_477.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_478_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_478.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_479_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_479.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_480_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_480.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_481_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_481.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_482_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_482.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_483_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_483.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_484_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_484.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_485_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_485.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_486_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_486.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_487_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_487.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_488_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_488.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_489_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_489.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_490_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_490.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_491_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_491.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_492_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_492.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_493_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_493.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_494_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_494.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_495_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_495.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_496_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_496.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_497_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_497.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_498_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_498.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_499_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_499.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_000_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_000.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_001_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_001.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_002_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_002.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_003_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_003.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_004_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_004.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_005_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_005.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_006_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_006.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_007_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_007.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_008_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_008.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_009_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_009.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_010_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_010.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_011_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_011.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_012_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_012.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_013_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_013.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_014_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_014.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_015_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_015.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_016_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_016.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_017_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_017.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_018_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_018.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_019_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_019.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_020_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_020.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_021_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_021.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_022_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_022.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_023_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_023.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_024_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_024.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_025_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_025.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_026_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_026.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_027_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_027.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_028_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_028.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_029_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_029.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_030_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_030.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_031_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_031.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_032_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_032.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_033_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_033.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_034_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_034.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_035_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_035.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_036_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_036.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_037_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_037.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_038_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_038.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_039_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_039.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_040_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_040.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_041_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_041.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_042_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_042.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_043_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_043.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_044_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_044.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_045_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_045.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_046_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_046.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_047_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_047.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_048_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_048.csv
