source_window,label,fft_file,num_samples,expected_window_size,expected_fs,num_fft_bins,expected_fft_bins,freq_resolution_hz,expected_freq_resolution_hz,max_frequency_hz,nyquist_frequency_hz,dc_removed,window_function,fft_type,signal_type,status,reason
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_452.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_452_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_453.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_453_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_454.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_454_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_455.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_455_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_456.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_456_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_457.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_457_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_458.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_458_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_459.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_459_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_460.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_460_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_461.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_461_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_462.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_462_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_463.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_463_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_464.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_464_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_465.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_465_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_466.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_466_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_467.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_467_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_468.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_468_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_469.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_469_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_470.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_470_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_471.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_471_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_472.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_472_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_473.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_473_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_474.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_474_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_475.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_475_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_476.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_476_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_477.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_477_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_478.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_478_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_479.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_479_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_480.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_480_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_481.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_481_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_482.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_482_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_483.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_483_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_484.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_484_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_485.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_485_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_486.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_486_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_487.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_487_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_488.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_488_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_489.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_489_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_490.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_490_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_491.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_491_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_492.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_492_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_493.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_493_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_494.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_494_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_495.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_495_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_496.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_496_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_497.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_497_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_498.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_498_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_499.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_499_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_000.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_000_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_001.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_001_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_002.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_002_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_003.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_003_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_004.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_004_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_005.csv,imbalanced,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_005_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
