global_window_id,source_segment,output_file,label,local_window_id,start_idx,end_idx_exclusive,end_idx_inclusive,num_samples,start_time_ms,end_time_ms,sampling_rate_hz,window_size,window_duration_sec,overlap_ratio,step_size,step_duration_sec,status,reason
526,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_026.csv,imbalanced,26,8320,8832,8831,512,16730.07,17752.07,500,512,1.024,0.5,320,0.64,KEPT,valid
527,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_027.csv,imbalanced,27,8640,9152,9151,512,17370.07,18392.071,500,512,1.024,0.5,320,0.64,KEPT,valid
528,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_028.csv,imbalanced,28,8960,9472,9471,512,18010.07,19032.071,500,512,1.024,0.5,320,0.64,KEPT,valid
529,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_029.csv,imbalanced,29,9280,9792,9791,512,18650.07,19672.071,500,512,1.024,0.5,320,0.64,KEPT,valid
530,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_030.csv,imbalanced,30,9600,10112,10111,512,19290.071,20312.071,500,512,1.024,0.5,320,0.64,KEPT,valid
531,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_031.csv,imbalanced,31,9920,10432,10431,512,19930.071,20952.071,500,512,1.024,0.5,320,0.64,KEPT,valid
532,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_032.csv,imbalanced,32,10240,10752,10751,512,20570.07,21592.07,500,512,1.024,0.5,320,0.64,KEPT,valid
533,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_033.csv,imbalanced,33,10560,11072,11071,512,21210.07,22232.07,500,512,1.024,0.5,320,0.64,KEPT,valid
534,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_034.csv,imbalanced,34,10880,11392,11391,512,21850.07,22872.07,500,512,1.024,0.5,320,0.64,KEPT,valid
535,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_035.csv,imbalanced,35,11200,11712,11711,512,22490.07,23512.071,500,512,1.024,0.5,320,0.64,KEPT,valid
536,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_036.csv,imbalanced,36,11520,12032,12031,512,23130.07,24152.071,500,512,1.024,0.5,320,0.64,KEPT,valid
537,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_037.csv,imbalanced,37,11840,12352,12351,512,23770.07,24792.07,500,512,1.024,0.5,320,0.64,KEPT,valid
538,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_038.csv,imbalanced,38,12160,12672,12671,512,24410.07,25432.07,500,512,1.024,0.5,320,0.64,KEPT,valid
539,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_039.csv,imbalanced,39,12480,12992,12991,512,25050.071,26072.071,500,512,1.024,0.5,320,0.64,KEPT,valid
540,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_040.csv,imbalanced,40,12800,13312,13311,512,25690.07,26712.07,500,512,1.024,0.5,320,0.64,KEPT,valid
541,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_041.csv,imbalanced,41,13120,13632,13631,512,26330.07,27352.07,500,512,1.024,0.5,320,0.64,KEPT,valid
542,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_042.csv,imbalanced,42,13440,13952,13951,512,26970.07,27992.07,500,512,1.024,0.5,320,0.64,KEPT,valid
543,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_043.csv,imbalanced,43,13760,14272,14271,512,27610.07,28632.07,500,512,1.024,0.5,320,0.64,KEPT,valid
544,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_044.csv,imbalanced,44,14080,14592,14591,512,28250.07,29272.07,500,512,1.024,0.5,320,0.64,KEPT,valid
545,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_045.csv,imbalanced,45,14400,14912,14911,512,28890.07,29912.071,500,512,1.024,0.5,320,0.64,KEPT,valid
546,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_046.csv,imbalanced,46,14720,15232,15231,512,29530.07,30552.071,500,512,1.024,0.5,320,0.64,KEPT,valid
547,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_047.csv,imbalanced,47,15040,15552,15551,512,30170.071,31192.07,500,512,1.024,0.5,320,0.64,KEPT,valid
548,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_048.csv,imbalanced,48,15360,15872,15871,512,30810.07,31832.071,500,512,1.024,0.5,320,0.64,KEPT,valid
549,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_049.csv,imbalanced,49,15680,16192,16191,512,31450.07,32472.071,500,512,1.024,0.5,320,0.64,KEPT,valid
550,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_050.csv,imbalanced,50,16000,16512,16511,512,32090.071,33112.07,500,512,1.024,0.5,320,0.64,KEPT,valid
551,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_051.csv,imbalanced,51,16320,16832,16831,512,32730.071,33752.071,500,512,1.024,0.5,320,0.64,KEPT,valid
552,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_052.csv,imbalanced,52,16640,17152,17151,512,33370.071,34392.07,500,512,1.024,0.5,320,0.64,KEPT,valid
553,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_053.csv,imbalanced,53,16960,17472,17471,512,34010.071,35032.07,500,512,1.024,0.5,320,0.64,KEPT,valid
554,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_054.csv,imbalanced,54,17280,17792,17791,512,34650.07,35672.07,500,512,1.024,0.5,320,0.64,KEPT,valid
555,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_055.csv,imbalanced,55,17600,18112,18111,512,35290.07,36312.07,500,512,1.024,0.5,320,0.64,KEPT,valid
556,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_056.csv,imbalanced,56,17920,18432,18431,512,35930.07,36952.07,500,512,1.024,0.5,320,0.64,KEPT,valid
557,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_057.csv,imbalanced,57,18240,18752,18751,512,36570.07,37592.071,500,512,1.024,0.5,320,0.64,KEPT,valid
558,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_058.csv,imbalanced,58,18560,19072,19071,512,37210.07,38232.071,500,512,1.024,0.5,320,0.64,KEPT,valid
559,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_059.csv,imbalanced,59,18880,19392,19391,512,37850.07,38872.071,500,512,1.024,0.5,320,0.64,KEPT,valid
560,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_060.csv,imbalanced,60,19200,19712,19711,512,38490.07,39512.071,500,512,1.024,0.5,320,0.64,KEPT,valid
561,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_061.csv,imbalanced,61,19520,20032,20031,512,39130.07,40152.07,500,512,1.024,0.5,320,0.64,KEPT,valid
562,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_062.csv,imbalanced,62,19840,20352,20351,512,39770.07,40792.07,500,512,1.024,0.5,320,0.64,KEPT,valid
563,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_063.csv,imbalanced,63,20160,20672,20671,512,40410.071,41432.07,500,512,1.024,0.5,320,0.64,KEPT,valid
564,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_064.csv,imbalanced,64,20480,20992,20991,512,41050.07,42072.071,500,512,1.024,0.5,320,0.64,KEPT,valid
565,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_065.csv,imbalanced,65,20800,21312,21311,512,41690.07,42712.07,500,512,1.024,0.5,320,0.64,KEPT,valid
566,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_066.csv,imbalanced,66,21120,21632,21631,512,42330.071,43352.07,500,512,1.024,0.5,320,0.64,KEPT,valid
567,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_067.csv,imbalanced,67,21440,21952,21951,512,42970.07,43992.07,500,512,1.024,0.5,320,0.64,KEPT,valid
568,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_068.csv,imbalanced,68,21760,22272,22271,512,43610.07,44632.071,500,512,1.024,0.5,320,0.64,KEPT,valid
569,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_069.csv,imbalanced,69,22080,22592,22591,512,44250.07,45272.07,500,512,1.024,0.5,320,0.64,KEPT,valid
570,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_070.csv,imbalanced,70,22400,22912,22911,512,44890.071,45912.071,500,512,1.024,0.5,320,0.64,KEPT,valid
571,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_071.csv,imbalanced,71,22720,23232,23231,512,45530.07,46552.071,500,512,1.024,0.5,320,0.64,KEPT,valid
572,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_072.csv,imbalanced,72,23040,23552,23551,512,46170.07,47192.07,500,512,1.024,0.5,320,0.64,KEPT,valid
573,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_073.csv,imbalanced,73,23360,23872,23871,512,46810.071,47832.07,500,512,1.024,0.5,320,0.64,KEPT,valid
574,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_074.csv,imbalanced,74,23680,24192,24191,512,47450.07,48472.07,500,512,1.024,0.5,320,0.64,KEPT,valid
575,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_075.csv,imbalanced,75,24000,24512,24511,512,48090.071,49112.07,500,512,1.024,0.5,320,0.64,KEPT,valid
576,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_076.csv,imbalanced,76,24320,24832,24831,512,48730.071,49752.071,500,512,1.024,0.5,320,0.64,KEPT,valid
577,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_077.csv,imbalanced,77,24640,25152,25151,512,49370.071,50392.071,500,512,1.024,0.5,320,0.64,KEPT,valid
578,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_078.csv,imbalanced,78,24960,25472,25471,512,50010.07,51032.071,500,512,1.024,0.5,320,0.64,KEPT,valid
